,Trail_name,Difficulty,Average_rating,number_of_reviews,Length (in km),Tags,Est_time,latitude,longitude,current_temperature,current_windspeed,current_winddirection,current_weather_code,City,State,Country,Best_Season,tags_list
397,Rudradhari Falls,Moderate,4.8,3,2.3,"hiking, walking, cave, forest, river, views, waterfall, wildflowers, wildlife, historic site, scramble",238.80727808062974,29.9309489,79.620583,21.7,2.7,113.0,3.0,Garud,Uttarakhand,India,"March - June, September - November","['wildlife', 'scramble', 'forest', 'walking', 'hiking', 'wildflowers', 'historic site', 'cave', 'views', 'river', 'waterfall']"
398,Ajinkyatara Fort Trail,Moderate,5.0,4,4.7,"hiking, mountain biking, road biking, walking, views, historic site",238.80727808062974,17.6361288,74.2982781,23.5,11.8,243.0,3.0,Satara,Maharashtra,India,October - February,"['walking', 'hiking', 'road biking', 'historic site', 'views', 'mountain biking']"
399,Jangali Jayagad Trail,Hard,5.0,2,5.5,"bird watching, hiking, forest, views, wildflowers, wildlife, historic site, scramble, rocky",238.80727808062974,17.5253407,73.5155673,26.2,5.4,222.0,80.0,Chiplun,Maharashtra,India,October - February,"['bird watching', 'scramble', 'rocky', 'forest', 'hiking', 'wildflowers', 'historic site', 'wildlife', 'views']"
400,Kasar Devi Temple,Moderate,4.4,2,1.8,"bird watching, hiking, walking, kid friendly, partially paved, views, historic site, city walk",238.80727808062974,29.7026509,79.4326318,24.2,0.8,153.0,3.0,Almora,Uttarakhand,India,"March - June, September - November","['bird watching', 'kid friendly', 'partially paved', 'walking', 'hiking', 'historic site', 'city walk', 'views']"
401,Huliyurdurga,Moderate,4.6,3,0.8,"bird watching, hiking, walking, wildflowers, wildlife, historic site, scramble, rocky",238.80727808062974,13.5215422,77.2358911,24.4,7.2,232.56410256410257,3.0,Koratagere,Karnataka,India,October - February,"['bird watching', 'scramble', 'rocky', 'walking', 'hiking', 'wildflowers', 'historic site', 'wildlife']"
402,Sanas Nagar via Khandoba Madir Trek,Moderate,3.3,15,12.6,"bird watching, hiking, walking, forest, lake, views, wildflowers, wildlife",238.80727808062974,18.5213738,73.8545071,25.5,9.5,261.0,3.0,Pune,Maharashtra,India,October - February,"['bird watching', 'forest', 'walking', 'lake', 'hiking', 'wildflowers', 'wildlife', 'views']"
403,Naini Lake Trail,Easy,5.0,1,3.2,"bird watching, mountain biking, running, walking, paddle sports, paved, lake, views",238.80727808062974,29.3905295,79.460869,19.6,5.2,196.0,3.0,Nainital,Uttarakhand,India,"March - June, September - November","['bird watching', 'paved', 'running', 'paddle sports', 'walking', 'lake', 'views', 'mountain biking']"
404,Billing - Chhina Pass Trail,Hard,5.0,2,13.0,"camping, bird watching, hiking, backpacking, forest, river, views, waterfall, wildflowers, wildlife, scramble, rocky, snow",238.80727808062974,32.053021,76.672197,24.4,2.5,225.0,3.0,Baijnath,Himachal Pradesh,India,"April - June, September - November","['bird watching', 'scramble', 'rocky', 'snow', 'forest', 'hiking', 'wildflowers', 'camping', 'backpacking', 'wildlife', 'views', 'river', 'waterfall']"
405,Panchkula - Tipra Trail,Moderate,4.7,3,33.0,"scenic driving, bike touring, paved, lake, river, views",238.80727808062974,30.6975401,76.8551066,27.6,5.4,188.0,80.0,Panchkula,Haryana,India,All Year,"['scenic driving', 'paved', 'bike touring', 'lake', 'views', 'river']"
406,Dharamkot - Raeel Trail,Hard,4.4,3,24.8,"camping, bird watching, hiking, backpacking, forest, river, views, waterfall, wildflowers, wildlife, scramble, rocky",238.80727808062974,32.2052511,76.3250598,26.4,3.1,249.0,3.0,Dharmshala,Himachal Pradesh,India,"April - June, September - November","['bird watching', 'scramble', 'rocky', 'forest', 'hiking', 'wildflowers', 'camping', 'backpacking', 'wildlife', 'views', 'river', 'waterfall']"
407,Maruthuva Malai Hike,Moderate,4.4,3,2.1,"bird watching, hiking, walking, partially paved, forest, views, wildflowers, wildlife, rocky",238.80727808062974,8.079252,77.5499338,28.7,25.6,299.0,1.0,Kanyakumari,Tamil Nadu,India,November - February,"['bird watching', 'rocky', 'forest', 'partially paved', 'walking', 'hiking', 'wildflowers', 'wildlife', 'views']"
408,St. Thomas Mount Walk,Easy,4.4,2,1.4,"hiking, walking, partially paved, views, wildflowers, historic site",238.80727808062974,13.0836939,80.270186,30.3,12.2,268.0,3.0,Chennai,Tamil Nadu,India,November - February,"['partially paved', 'walking', 'wildflowers', 'hiking', 'historic site', 'views']"
409,Birni Devi Trek,Hard,5.0,2,5.1,"bird watching, hiking, forest, views, wildflowers, wildlife, historic site, rocky",238.80727808062974,32.1095492,76.5359534,26.0,3.1,249.0,3.0,Palampur,Himachal Pradesh,India,"April - June, September - November","['bird watching', 'rocky', 'forest', 'hiking', 'wildflowers', 'historic site', 'wildlife', 'views']"
410,Harishchandragad - Rajmarg Trail,Hard,5.0,1,10.5,"bird watching, hiking, walking, cave, forest, views, wildflowers, wildlife, historic site, scramble, rocky",238.80727808062974,19.2094471,73.8771937,23.5,8.4,280.0,3.0,Junnar,Maharashtra,India,October - February,"['bird watching', 'wildlife', 'scramble', 'rocky', 'forest', 'walking', 'hiking', 'wildflowers', 'historic site', 'cave', 'views']"
411,Ramadara Hill Trail,Moderate,4.6,3,9.3,"hiking, running, walking, views, wildflowers, wildlife, historic site, scramble",238.80727808062974,18.3444347,74.0295234,24.4,7.2,232.56410256410257,3.0,Saswad,Maharashtra,India,October - February,"['scramble', 'running', 'walking', 'wildflowers', 'hiking', 'historic site', 'wildlife', 'views']"
412,Leh - Pangong Tso Lake Trail,Hard,4.0,2,341.7,"camping, bird watching, mountain biking, off-road driving, scenic driving, backpacking, paved, forest, lake, river, views, waterfall, wildflowers, wildlife, scramble, rocky, snow",238.80727808062974,33.352126,78.2473789,24.4,7.2,232.56410256410257,3.0,Leh,Ladakh,India,All Year,"['bird watching', 'scenic driving', 'scramble', 'paved', 'rocky', 'snow', 'forest', 'river', 'off-road driving', 'lake', 'wildflowers', 'camping', 'backpacking', 'wildlife', 'views', 'mountain biking', 'waterfall']"
413,Shore Temple - Beach,Easy,4.0,2,2.7,"bird watching, hiking, walking, kid friendly, partially paved, beach, views, historic site",238.80727808062974,12.5744549,80.0748338,31.2,7.7,281.0,3.0,Tirukalukundram,Tamil Nadu,India,November - February,"['bird watching', 'kid friendly', 'beach', 'partially paved', 'walking', 'hiking', 'historic site', 'views']"
414,Vihar Lake Loop,Moderate,3.3,4,10.9,"hiking, mountain biking, road biking, walking, lake, views",238.80727808062974,19.1943294,72.9701779,26.8,6.1,208.0,80.0,Thane,Maharashtra,India,October - February,"['walking', 'lake', 'hiking', 'road biking', 'views', 'mountain biking']"
415,Burwa - Solang,Moderate,4.3,2,6.1,"hiking, snowshoeing, walking, forest, river, views, wildflowers, wildlife, snow",238.80727808062974,32.2454608,77.1872926,16.5,3.3,221.0,3.0,Manali,Himachal Pradesh,India,"April - June, September - November","['snow', 'forest', 'snowshoeing', 'walking', 'hiking', 'wildflowers', 'wildlife', 'views', 'river']"
416,Veer Savarkar Udyan Park,Easy,4.6,9,0.6,"hiking, running, walking, kid friendly, partially paved, lake, views, wildflowers, city walk",238.80727808062974,19.054999,72.8692035,27.2,13.7,210.0,80.0,Mumbai,Maharashtra,India,October - February,"['kid friendly', 'running', 'partially paved', 'walking', 'lake', 'hiking', 'wildflowers', 'city walk', 'views']"
417,Bhatarashi Mountain,Hard,4.5,2,7.6,"bird watching, hiking, walking, forest, views, wildflowers, wildlife, scramble",238.80727808062974,18.7669374,73.5524324,24.0,6.4,243.0,3.0,Kamshet,Maharashtra,India,October - February,"['bird watching', 'scramble', 'forest', 'walking', 'hiking', 'wildflowers', 'wildlife', 'views']"
418,Butterfly Beach Hike,Moderate,3.2,5,7.7,"bird watching, hiking, walking, beach, forest, views, wildflowers, wildlife, scramble",238.80727808062974,15.0069072,74.0570639,27.2,11.9,270.0,95.0,Canacona,Goa,India,November - February,"['bird watching', 'scramble', 'beach', 'forest', 'walking', 'hiking', 'wildflowers', 'wildlife', 'views']"
419,Durga Tekdi,Easy,5.0,2,3.5,"bird watching, hiking, walking, kid friendly, paved, views, wildflowers, wildlife, historic site",238.80727808062974,18.6279288,73.8009829,24.4,9.4,252.0,3.0,Pimpri-Chinchwad,Maharashtra,India,October - February,"['bird watching', 'kid friendly', 'paved', 'walking', 'hiking', 'wildflowers', 'historic site', 'wildlife', 'views']"
420,Lawkuntang (Sacred Grove) Trail,Moderate,4.3,3,1.4,"bird watching, hiking, forest, views, wildflowers, wildlife, historic site, rocky",238.80727808062974,25.5131454,91.7595923,21.6,3.6,84.0,2.0,Mawphlang,Meghalaya,India,All Year,"['bird watching', 'rocky', 'forest', 'hiking', 'wildflowers', 'historic site', 'wildlife', 'views']"
421,Tangana Halli Gundu Kallu Betta,Hard,5.0,2,5.8,"bird watching, hiking, walking, forest, views, wildflowers, wildlife, scramble, rocky",238.80727808062974,13.5215422,77.2358911,23.1,16.5,259.0,3.0,Koratagere,Karnataka,India,October - February,"['bird watching', 'scramble', 'rocky', 'forest', 'walking', 'hiking', 'wildflowers', 'wildlife', 'views']"
422,Table Land Panchgani,Moderate,4.6,2,5.1,"bird watching, hiking, walking, lake, views, no shade",238.80727808062974,17.9239543,73.7992681,20.6,6.6,225.0,3.0,Panchgani,Maharashtra,India,October - February,"['bird watching', 'no shade', 'walking', 'lake', 'hiking', 'views']"
423,Rachenahalli Lake,Easy,4.0,2,3.5,"running, walking, lake, views",238.80727808062974,12.9881567,77.6226,22.6,15.1,258.0,3.0,Bangalore,Karnataka,India,October - February,"['lake', 'running', 'views', 'walking']"
424,Sabaramati Riverfront West Side,Moderate,5.0,1,11.9,"bird watching, hiking, running, walking, kid friendly, partially paved, river, views, city walk",238.80727808062974,23.0215374,72.5800568,27.2,5.1,219.0,3.0,Ahmedabad,Gujarat,India,All Year,"['bird watching', 'kid friendly', 'running', 'partially paved', 'walking', 'hiking', 'city walk', 'views', 'river']"
425,Rohidas via Junnar Darwaza Trail,Moderate,5.0,2,10.9,"bird watching, hiking, forest, views, wildflowers, wildlife, historic site, rocky",238.80727808062974,19.2094471,73.8771937,24.4,7.2,232.56410256410257,3.0,Junnar,Maharashtra,India,October - February,"['bird watching', 'rocky', 'forest', 'hiking', 'wildflowers', 'historic site', 'wildlife', 'views']"
426,Dhankar Tso,Hard,5.0,1,4.5,"bird watching, hiking, walking, forest, lake, views, wildlife, scramble",238.80727808062974,32.2243837,78.0722634,12.3,2.7,67.0,3.0,Kaza,Himachal Pradesh,India,"April - June, September - November","['bird watching', 'scramble', 'forest', 'walking', 'lake', 'hiking', 'wildlife', 'views']"
427,Ponkunnu Hills Viewpoint,Moderate,5.0,2,3.9,"bird watching, hiking, walking, forest, views, wildlife, scramble",238.80727808062974,11.2450558,75.7754716,24.4,7.2,232.56410256410257,3.0,Kozhikode,Kerala,India,September - March,"['bird watching', 'scramble', 'forest', 'walking', 'hiking', 'wildlife', 'views']"
428,Fateh Sagar Lake Cycling,Moderate,4.9,8,10.6,"road biking, paved, lake, views, no shade",238.80727808062974,24.578721,73.6862571,25.5,4.4,261.0,3.0,Udaipur,Rajasthan,India,All Year,"['no shade', 'paved', 'lake', 'road biking', 'views']"
429,Aarshan Valley,Hard,4.8,3,11.3,"bird watching, hiking, snowshoeing, lake, river, views, wildflowers, wildlife, scramble, snow",238.80727808062974,33.5872252,75.3012493,19.5,7.6,5.0,3.0,Kokernag,Jammu and Kashmir,India,May - October,"['bird watching', 'scramble', 'snow', 'snowshoeing', 'lake', 'hiking', 'wildflowers', 'wildlife', 'views', 'river']"
430,Chapora Fort - Vagator Beach,Easy,4.3,3,4.7,"hiking, running, walking, beach, views, historic site",238.80727808062974,15.5926511,73.8119741,27.0,16.0,261.0,95.0,Mapusa,Goa,India,November - February,"['beach', 'running', 'walking', 'hiking', 'historic site', 'views']"
431,NohKalikai - Kali Waterfall,Moderate,4.6,3,2.9,"bird watching, hiking, walking, kid friendly, forest, river, views, waterfall, wildflowers, historic site",238.80727808062974,25.2648821,91.718957,22.4,6.7,164.0,2.0,Shella Bholaganj,Meghalaya,India,All Year,"['bird watching', 'kid friendly', 'forest', 'walking', 'hiking', 'wildflowers', 'historic site', 'views', 'river', 'waterfall']"
432,Begur - Koppa Gate,Moderate,5.0,16,28.8,"road biking, paved, forest, views, city walk",238.80727808062974,12.9881567,77.6226,22.6,15.1,258.0,3.0,Bangalore,Karnataka,India,October - February,"['paved', 'forest', 'city walk', 'road biking', 'views']"
433,Goa Coastline Trail (Baga Beach - Chapora Fort),Moderate,5.0,1,7.4,"bird watching, hiking, walking, backpacking, beach, views, waterfall, wildflowers, wildlife",238.80727808062974,15.5926511,73.8119741,24.4,7.2,232.56410256410257,3.0,Mapusa,Goa,India,November - February,"['bird watching', 'beach', 'walking', 'hiking', 'wildflowers', 'backpacking', 'wildlife', 'views', 'waterfall']"
434,Ajanta Caves,Easy,4.0,1,2.7,"hiking, walking, kid friendly, cave, forest, river, views, waterfall, historic site",238.80727808062974,20.5487044,75.3169817,24.4,7.2,232.56410256410257,3.0,Soegaon,Maharashtra,India,October - February,"['kid friendly', 'forest', 'walking', 'hiking', 'historic site', 'cave', 'views', 'river', 'waterfall']"
435,Toral Pass Trail via Chhatair,Hard,4.1,3,9.7,"camping, bird watching, hiking, backpacking, forest, river, views, waterfall, wildflowers, wildlife, scramble, rocky, snow",238.80727808062974,32.2052511,76.3250598,26.6,3.1,249.0,3.0,Dharmshala,Himachal Pradesh,India,"April - June, September - November","['bird watching', 'scramble', 'rocky', 'snow', 'forest', 'hiking', 'wildflowers', 'camping', 'backpacking', 'wildlife', 'views', 'river', 'waterfall']"
436,Rajgad Pali Loop,Moderate,5.0,2,12.2,"bird watching, hiking, walking, cave, views, wildflowers, wildlife, historic site",238.80727808062974,18.3036029,73.5824636,22.1,8.0,234.0,3.0,Velhe,Maharashtra,India,October - February,"['bird watching', 'wildlife', 'walking', 'hiking', 'wildflowers', 'historic site', 'cave', 'views']"
437,Arthur's Seat Point - Dhavale Trek,Hard,5.0,1,12.2,"bird watching, hiking, walking, river, views, wildflowers, wildlife, scramble, overgrown, no shade",238.80727808062974,17.9850019,73.4671543,26.1,4.1,218.0,80.0,Poladpur,Maharashtra,India,October - February,"['bird watching', 'scramble', 'no shade', 'walking', 'hiking', 'wildflowers', 'overgrown', 'wildlife', 'views', 'river']"
438,Kharghar Valley,Moderate,4.0,1,3.2,"bird watching, hiking, mountain biking, running, walking, partially paved, views, wildflowers, wildlife",238.80727808062974,19.0308262,73.0198537,27.2,13.7,210.0,80.0,Navi Mumbai,Maharashtra,India,October - February,"['bird watching', 'running', 'partially paved', 'walking', 'hiking', 'wildflowers', 'wildlife', 'views', 'mountain biking']"
439,Waichin Valley,Hard,4.3,2,12.6,"camping, bird watching, hiking, snowshoeing, backpacking, forest, river, views, wildflowers, wildlife, scramble, snow",238.80727808062974,31.9578974,77.1089232,24.4,7.2,232.56410256410257,3.0,Kullu,Himachal Pradesh,India,"April - June, September - November","['bird watching', 'scramble', 'snow', 'forest', 'snowshoeing', 'hiking', 'wildflowers', 'camping', 'backpacking', 'wildlife', 'views', 'river']"
440,Kharghar Hill Base,Moderate,5.0,1,10.9,"bird watching, hiking, mountain biking, road biking, walking, paved, views, wildflowers, wildlife",238.80727808062974,19.0308262,73.0198537,24.4,7.2,232.56410256410257,3.0,Navi Mumbai,Maharashtra,India,October - February,"['bird watching', 'paved', 'walking', 'hiking', 'road biking', 'wildflowers', 'wildlife', 'views', 'mountain biking']"
444,Banian Tree View Point Trail,Easy,5.0,1,1.8,"bird watching, hiking, beach, forest, river, views, waterfall, wildflowers, wildlife",238.80727808062974,15.7089964,73.8167602,27.1,9.0,254.0,95.0,Pernem,Goa,India,November - February,"['bird watching', 'beach', 'forest', 'hiking', 'wildflowers', 'wildlife', 'views', 'river', 'waterfall']"
445,Shri Kanive Basaveshwara Temple - Nandi Hills,Hard,4.0,1,6.9,"bird watching, hiking, walking, views, wildflowers, historic site, fee",238.80727808062974,13.0993764,77.388729,22.7,19.1,259.0,3.0,Chikkaballapur,Karnataka,India,October - February,"['bird watching', 'walking', 'hiking', 'wildflowers', 'historic site', 'views', 'fee']"
446,Bhalu Dam,Moderate,5.0,2,6.4,"bird watching, hiking, walking, forest, lake, views, wildflowers, wildlife",238.80727808062974,29.6323007,79.4154142,24.8,4.3,246.0,3.0,Ranikhet,Uttarakhand,India,"March - June, September - November","['bird watching', 'forest', 'walking', 'lake', 'hiking', 'wildflowers', 'wildlife', 'views']"
447,Roopkund,Hard,3.2,4,41.5,"camping, bird watching, hiking, snowshoeing, walking, backpacking, forest, lake, river, views, wildflowers, wildlife, scramble, rocky, snow",238.80727808062974,30.1471916,79.5379882,19.8,3.4,148.0,3.0,Tharali,Uttarakhand,India,"March - June, September - November","['bird watching', 'scramble', 'rocky', 'snow', 'forest', 'snowshoeing', 'walking', 'lake', 'hiking', 'wildflowers', 'camping', 'backpacking', 'wildlife', 'views', 'river']"
448,Sangla - Dodra via Rupin Pass,Hard,4.3,2,38.9,"camping, bird watching, hiking, snowshoeing, walking, backpacking, forest, lake, river, views, waterfall, wildflowers, wildlife, scramble, overgrown, rocky, snow",238.80727808062974,31.3117536,78.5380665,9.2,4.0,243.0,2.0,Sangla,Himachal Pradesh,India,"April - June, September - November","['bird watching', 'scramble', 'rocky', 'snow', 'forest', 'snowshoeing', 'walking', 'lake', 'hiking', 'wildflowers', 'camping', 'overgrown', 'backpacking', 'wildlife', 'views', 'river', 'waterfall']"
449,Gumtara Fort,Hard,4.6,3,6.4,"hiking, walking, views, wildlife, historic site, scramble",238.80727808062974,19.3025562,73.0588072,27.0,6.4,207.0,80.0,Bhiwandi,Maharashtra,India,October - February,"['scramble', 'walking', 'hiking', 'historic site', 'wildlife', 'views']"
450,Parvathamalai Pradakshinam (Parikrama),Hard,3.5,3,23.8,"hiking, walking, views, historic site",238.80727808062974,12.5937689,79.1385342,27.8,17.4,276.0,3.0,Polur,Tamil Nadu,India,November - February,"['hiking', 'historic site', 'views', 'walking']"
451,Kurisumala,Moderate,4.6,2,2.3,"bird watching, hiking, walking, kid friendly, partially paved, views, wildlife, historic site, rocky",238.80727808062974,9.7130742,76.6831302,27.4,6.7,324.0,2.0,Pala,Kerala,India,September - March,"['bird watching', 'rocky', 'kid friendly', 'partially paved', 'walking', 'hiking', 'historic site', 'wildlife', 'views']"
452,Doddabomasandra Lake Trail,Moderate,5.0,2,2.9,"bird watching, hiking, running, walking, lake, views",238.80727808062974,12.9881567,77.6226,23.1,15.5,258.0,3.0,Bangalore,Karnataka,India,October - February,"['bird watching', 'running', 'walking', 'lake', 'hiking', 'views']"
453,Connaught Place Inner Circle Loop,Easy,4.0,4,1.3,"hiking, running, walking, paved, views, historic site, city walk, pub walk",238.80727808062974,28.6430858,77.2192671,28.2,4.4,171.0,80.0,New Delhi,Delhi,India,All Year,"['paved', 'pub walk', 'running', 'walking', 'hiking', 'historic site', 'city walk', 'views']"
454,One Tree Hill Point,Moderate,4.4,2,6.8,"bird watching, hiking, walking, forest, views, wildflowers, wildlife",238.80727808062974,18.9127655,73.3228202,26.7,8.2,209.0,3.0,Karjat,Maharashtra,India,October - February,"['bird watching', 'forest', 'walking', 'hiking', 'wildflowers', 'wildlife', 'views']"
455,Sadashivgad Fort,Moderate,4.2,4,2.6,"walking, kid friendly, views, historic site",238.80727808062974,17.2852127,74.1822147,24.0,10.2,252.0,3.0,Karad,Maharashtra,India,October - February,"['historic site', 'views', 'kid friendly', 'walking']"
456,Bhairavgad Moroshi,Hard,5.0,2,7.2,"bird watching, hiking, walking, forest, views, wildflowers, wildlife, historic site, scramble, rocky",238.80727808062974,20.9812355,77.8900102,27.4,11.5,274.0,3.0,Shahapur,Maharashtra,India,October - February,"['bird watching', 'scramble', 'rocky', 'forest', 'walking', 'hiking', 'wildflowers', 'historic site', 'wildlife', 'views']"
457,Hoskote Double Loop,Hard,4.7,7,39.4,"bird watching, mountain biking, partially paved, views, wildflowers, historic site, scramble",238.80727808062974,12.9881567,77.6226,23.1,15.5,258.0,3.0,Bangalore,Karnataka,India,October - February,"['bird watching', 'scramble', 'partially paved', 'wildflowers', 'historic site', 'views', 'mountain biking']"
459,Bhaja Caves Trail,Moderate,5.0,1,4.3,"bird watching, hiking, backpacking, partially paved, cave, forest, views, wildflowers, wildlife, rocky",238.80727808062974,18.7669374,73.5524324,24.1,6.8,245.0,3.0,Kamshet,Maharashtra,India,October - February,"['bird watching', 'wildlife', 'rocky', 'forest', 'partially paved', 'hiking', 'wildflowers', 'backpacking', 'cave', 'views']"
460,Hormavu Agara lake,Easy,5.0,2,1.6,"bird watching, hiking, running, walking, kid friendly, partially paved, lake, views",238.80727808062974,12.9881567,77.6226,23.1,15.5,258.0,3.0,Bangalore,Karnataka,India,October - February,"['bird watching', 'kid friendly', 'running', 'partially paved', 'walking', 'lake', 'hiking', 'views']"
461,Tandulwadi Trail,Hard,5.0,2,7.1,"bird watching, hiking, road biking, scenic driving, walking, forest, views, wildflowers, wildlife, historic site, scramble",238.80727808062974,19.757249,73.0931199,24.4,7.2,232.56410256410257,3.0,Palghar,Maharashtra,India,October - February,"['bird watching', 'scenic driving', 'scramble', 'forest', 'walking', 'hiking', 'road biking', 'wildflowers', 'historic site', 'wildlife', 'views']"
462,Kalladi Trail,Hard,3.5,3,7.6,"bird watching, hiking, walking, forest, river, views, wildflowers, wildlife",238.80727808062974,11.5560885,76.038922,23.5,9.0,275.0,2.0,Vythiri,Kerala,India,September - March,"['bird watching', 'forest', 'walking', 'hiking', 'wildflowers', 'wildlife', 'views', 'river']"
463,Sunset Point (Matheran),Moderate,5.0,1,4.2,"bird watching, hiking, walking, forest, views, wildflowers, wildlife",238.80727808062974,18.9127655,73.3228202,26.7,8.2,209.0,3.0,Karjat,Maharashtra,India,October - February,"['bird watching', 'forest', 'walking', 'hiking', 'wildflowers', 'wildlife', 'views']"
464,Hidimba Devi Temple,Moderate,4.0,1,0.6,"walking, paved, views, historic site",238.80727808062974,32.2454608,77.1872926,16.7,4.3,204.0,3.0,Manali,Himachal Pradesh,India,"April - June, September - November","['historic site', 'views', 'paved', 'walking']"
465,Visapur Loop,Hard,4.0,1,7.6,"hiking, walking, forest, lake, views, wildflowers, wildlife, historic site",238.80727808062974,18.7669374,73.5524324,24.1,6.8,245.0,3.0,Kamshet,Maharashtra,India,October - February,"['forest', 'walking', 'lake', 'hiking', 'wildflowers', 'historic site', 'wildlife', 'views']"
466,Khemsar - Yemsar Trek,Hard,3.6,3,18.2,"camping, bird watching, hiking, snowshoeing, walking, backpacking, forest, lake, river, views, wildlife, scramble, rocky, snow",238.80727808062974,34.26361,74.90341,21.5,2.9,210.0,2.0,Kangan,Jammu and Kashmir,India,May - October,"['bird watching', 'scramble', 'rocky', 'snow', 'forest', 'snowshoeing', 'walking', 'lake', 'hiking', 'camping', 'backpacking', 'wildlife', 'views', 'river']"
467,Ammapet Kumaragiri Lake,Easy,5.0,1,1.4,"bird watching, hiking, running, walking, lake, views, wildflowers, wildlife",238.80727808062974,11.6469616,78.2106958,26.0,10.0,257.0,2.0,Salem,Tamil Nadu,India,November - February,"['bird watching', 'running', 'walking', 'lake', 'hiking', 'wildflowers', 'wildlife', 'views']"
468,Bhoj Campsite Trail,Hard,5.0,3,10.1,"camping, bird watching, hiking, backpacking, forest, river, views, waterfall, wildflowers, wildlife, rocky",238.80727808062974,32.2454608,77.1872926,16.7,4.3,204.0,3.0,Manali,Himachal Pradesh,India,"April - June, September - November","['bird watching', 'rocky', 'forest', 'hiking', 'wildflowers', 'camping', 'backpacking', 'wildlife', 'views', 'river', 'waterfall']"
469,Mulamkuzhi - Mattoor,Easy,4.3,4,15.9,"hiking, road biking, paved, forest, river, views",238.80727808062974,10.1147548,76.4778152,27.3,5.4,307.0,3.0,Perumbavoor,Kerala,India,September - March,"['paved', 'forest', 'hiking', 'road biking', 'views', 'river']"
470,Sanas Nagar Loop,Moderate,5.0,2,12.9,"bird watching, hiking, walking, forest, views, wildflowers, wildlife, historic site",238.80727808062974,18.5213738,73.8545071,25.9,10.0,257.0,3.0,Pune,Maharashtra,India,October - February,"['bird watching', 'forest', 'walking', 'hiking', 'wildflowers', 'historic site', 'wildlife', 'views']"
471,Channarayana Durga Trek,Moderate,4.5,2,2.6,"hiking, walking, views, wildlife, historic site, scramble",238.80727808062974,13.5215422,77.2358911,24.4,7.2,232.56410256410257,3.0,Koratagere,Karnataka,India,October - February,"['scramble', 'walking', 'hiking', 'historic site', 'wildlife', 'views']"
472,Lingana Peak via Rayling Pathar,Hard,4.9,3,5.6,"bird watching, hiking, rock climbing, walking, forest, views, wildflowers, wildlife, historic site, scramble, rocky",238.80727808062974,18.3036029,73.5824636,24.4,7.2,232.56410256410257,3.0,Velhe,Maharashtra,India,October - February,"['bird watching', 'scramble', 'rocky', 'forest', 'walking', 'hiking', 'wildflowers', 'historic site', 'rock climbing', 'wildlife', 'views']"
473,Maan Farms Ride,Easy,4.2,9,4.7,"mountain biking, road biking, partially paved, views",238.80727808062974,29.444108,74.6579499,27.0,5.4,86.0,95.0,Ellenabad,Haryana,India,All Year,"['road biking', 'views', 'mountain biking', 'partially paved']"
474,Coakers Walk,Easy,3.4,2,1.3,"bird watching, walking, kid friendly, paved, views, fee",238.80727808062974,10.233712,77.4919719,24.4,7.2,232.56410256410257,3.0,Kodaikanal,Tamil Nadu,India,November - February,"['bird watching', 'kid friendly', 'paved', 'walking', 'views', 'fee']"
475,Swami Narayan Hills Loop,Hard,5.0,2,14.8,"bird watching, hiking, walking, forest, views, wildflowers, wildlife, historic site",238.80727808062974,18.5213738,73.8545071,25.9,10.0,257.0,3.0,Pune,Maharashtra,India,October - February,"['bird watching', 'forest', 'walking', 'hiking', 'wildflowers', 'historic site', 'wildlife', 'views']"
476,Barapani Mountain Biking,Easy,4.5,4,3.5,"bird watching, mountain biking, partially paved, forest, views, wildflowers, wildlife",238.80727808062974,25.8560085,92.0784177,28.0,6.1,45.0,2.0,Umsning,Meghalaya,India,All Year,"['bird watching', 'forest', 'partially paved', 'wildflowers', 'wildlife', 'views', 'mountain biking']"
478,Besant Gardens Loop,Easy,4.7,5,3.4,"bird watching, hiking, road biking, running, walking, kid friendly, partially paved, forest, views, wildflowers, wildlife",238.80727808062974,13.0836939,80.270186,30.7,13.0,270.0,3.0,Chennai,Tamil Nadu,India,November - February,"['bird watching', 'kid friendly', 'forest', 'running', 'partially paved', 'walking', 'hiking', 'road biking', 'wildflowers', 'wildlife', 'views']"
479,Koppu Konda Raya Perumal,Moderate,4.5,3,1.6,"bird watching, hiking, walking, kid friendly, paved, forest, views, wildflowers, wildlife, historic site",238.80727808062974,10.2877695,77.8520822,29.6,4.0,153.0,3.0,Attur,Tamil Nadu,India,November - February,"['bird watching', 'kid friendly', 'paved', 'forest', 'walking', 'hiking', 'wildflowers', 'historic site', 'wildlife', 'views']"
480,Phe Phe Falls,Moderate,5.0,2,4.2,"hiking, walking, river, views, waterfall, wildflowers, scramble",238.80727808062974,25.2698175,92.0924168,25.0,7.8,202.0,3.0,Amlarem,Meghalaya,India,All Year,"['scramble', 'walking', 'hiking', 'wildflowers', 'views', 'river', 'waterfall']"
481,Green Sunrise Hill,Moderate,3.7,3,2.4,"hiking, walking, views, wildflowers, scramble",238.80727808062974,18.5213738,73.8545071,25.9,9.9,260.0,3.0,Pune,Maharashtra,India,October - February,"['scramble', 'walking', 'wildflowers', 'hiking', 'views']"
482,Swaminarayan Akshardham Temple Trail,Easy,3.7,2,2.6,"walking, kid friendly, paved, lake, historic site, fee",238.80727808062974,28.6430858,77.2192671,28.2,3.7,169.0,80.0,New Delhi,Delhi,India,All Year,"['kid friendly', 'paved', 'walking', 'lake', 'historic site', 'fee']"
